Date,Close,Volume,EMA_12,EMA_26,MACD,Signal_Line,RSI,Bollinger_High,Bollinger_Low
2020-01-22 00:00:00-05:00,6.226646423339844,239240000,6.123402085039278,6.0512426982640095,0.07215938677526879,0.049238928886286004,69.49214068667463,6.3112841649777085,5.745420785354932
2020-01-23 00:00:00-05:00,6.295109272003174,244516000,6.149818575341416,6.069306888911355,0.08051168643006079,0.05549348039504096,67.92157058165233,6.349642642979288,5.742015853877402
2020-01-24 00:00:00-05:00,6.23585844039917,373512000,6.163055477657994,6.081644040873416,0.0814114367845784,0.06067707167294845,70.78175955149662,6.371487591310237,5.7496972345869795
2020-01-27 00:00:00-05:00,5.979930400848389,470536000,6.134882388918054,6.074109697167858,0.06077269175019673,0.06069619568839811,53.57145346871482,6.3711425141343,5.7525566740981215
2020-01-28 00:00:00-05:00,6.173369407653809,310976000,6.140803468723555,6.081462268314965,0.059341200408590034,0.0604251966324365,58.22759255201255,6.3785814177437645,5.7727518666342865
2020-01-29 00:00:00-05:00,6.112873077392578,258848000,6.136506485441866,6.083788994913307,0.05271749052855945,0.058883655411661094,55.07475096511496,6.362250076477904,5.82199527149878
2020-01-30 00:00:00-05:00,6.119595050811768,290504000,6.133904726268005,6.086441295350229,0.04746343091777572,0.05659961051288402,52.878043537363354,6.351906753342763,5.8585039846485705
2020-01-31 00:00:00-05:00,5.886074066162109,370420000,6.09577693240556,6.0715992783733315,0.02417765403222827,0.050115219216752875,43.02390406940905,6.360095339545746,5.8416518394856265
2020-02-03 00:00:00-05:00,5.983166694641113,255564000,6.078452280441799,6.065048716615389,0.013403563826409837,0.04277288813868427,38.96566049442066,6.350007161549496,5.862345448084903
2020-02-04 00:00:00-05:00,6.152456760406494,271544000,6.089837585051752,6.071523386525842,0.01831419852591054,0.037881150216129526,49.86337115067278,6.343312181600063,5.89411033236173
2020-02-05 00:00:00-05:00,6.242828845977783,208220000,6.113374702117295,6.084212679818578,0.029162022298717005,0.036137324632647023,54.56787501180025,6.352343388024118,5.9120411201088165
2020-02-06 00:00:00-05:00,6.329713344573975,218284000,6.146657570187553,6.102397914244904,0.0442596559426498,0.03776179089464758,54.67155135991906,6.374906506613671,5.924008164330543
2020-02-07 00:00:00-05:00,6.263491630554199,189752000,6.164632041013191,6.114330782119667,0.05030125889352455,0.040269684494422975,51.949389512612214,6.385976950458391,5.934273179241315
2020-02-10 00:00:00-05:00,6.546804428100586,529608000,6.223427792872791,6.146365867007142,0.07706192586564864,0.04762813276866811,60.84571577682799,6.464319557994864,5.902361064105966
2020-02-11 00:00:00-05:00,6.669290065765381,638556000,6.29202198870242,6.185100992841085,0.10692099586133441,0.059486705387201376,62.3403600819845,6.557140631553244,5.849148850563456
2020-02-12 00:00:00-05:00,6.785054683685303,374644000,6.36787317254594,6.2295420069776934,0.1383311655682462,0.07525559742341034,63.30808377789026,6.6727367193081895,5.7964391439578025
2020-02-13 00:00:00-05:00,6.741239547729492,528016000,6.425314153343409,6.267445528514863,0.1578686248285459,0.09177820290443746,63.843436840962724,6.754628845851654,5.777308944065338
2020-02-14 00:00:00-05:00,7.214504241943359,1041924000,6.546728013128017,6.337598025805863,0.2091299873221537,0.11524855978798072,80.219430577651,6.962057143841036,5.671604078616849
2020-02-18 00:00:00-05:00,7.383296489715576,620164000,6.675430855679949,6.415057171280656,0.2603736843992923,0.14427358471024304,79.97784565538794,7.174809745616791,5.576582904987458
2020-02-19 00:00:00-05:00,7.834654331207275,694332000,6.853772928837999,6.520212516460406,0.3335604123775928,0.182130950243713,85.7379603362984,7.482975925596465,5.434619794694672
2020-02-20 00:00:00-05:00,7.6852803230285645,810052000,6.981697143328855,6.606513835465455,0.3751833078634004,0.2207414217676505,80.68107447861011,7.685802677943153,5.377656432316856
2020-02-21 00:00:00-05:00,7.321058750152588,768180000,7.033906621301737,6.659443088405243,0.3744635328964945,0.25148584399341933,76.74964911641335,7.783103822540007,5.382950235534945
2020-02-24 00:00:00-05:00,6.803477764129639,856916000,6.998456027890645,6.670112323644087,0.32834370424655823,0.2668574160440471,63.219148619322254,7.803737725914713,5.419078264533285
2020-02-25 00:00:00-05:00,6.523899555206299,1055496000,6.925447339785361,6.659281748204251,0.2661655915811103,0.2667190511514598,55.780264295945926,7.7945464477061455,5.482666458177644
2020-02-26 00:00:00-05:00,6.663315773010254,747732000,6.8851194064353445,6.659580564856547,0.2255388415787971,0.25848300923692724,56.44509320708773,7.7981066425019385,5.528100899917495
2020-02-27 00:00:00-05:00,6.292397975921631,906416000,6.7939314940486195,6.632381854565072,0.16154963948354784,0.23909633528625138,49.47385392319569,7.79149313497917,5.552666897293168
2020-02-28 00:00:00-05:00,6.727584362030029,1133252000,6.7837242429688365,6.639433892155068,0.14429035081376806,0.22013513839175472,55.927007062791475,7.791323945569865,5.6136350178243
2020-03-02 00:00:00-05:00,6.886014938354492,890744000,6.799461273028168,6.657699154836507,0.14176211819166085,0.20446053435173595,54.47485316903765,7.773176918467874,5.73177613214553
2020-03-03 00:00:00-05:00,6.623458385467529,652792000,6.772383905711147,6.655162801549916,0.11722110416123055,0.18701264831363487,49.41693784754972,7.74178977987066,5.827192439825384
2020-03-04 00:00:00-05:00,7.087292194366455,597408000,6.820831334735041,6.687172386202993,0.13365894853204807,0.17634190835731753,53.53219352897251,7.749070586006144,5.913395177085897
2020-03-05 00:00:00-05:00,6.807796955108643,540328000,6.818826045561749,6.696107539455263,0.12271850610648549,0.16561722790715114,50.73723213202012,7.734863216408446,5.984099357596682
2020-03-06 00:00:00-05:00,6.627195358276367,515412000,6.789344401363998,6.691002933442012,0.09834146792198606,0.15216207591011813,43.04357786092036,7.7214895202974745,6.027221255077892
2020-03-09 00:00:00-04:00,6.114038944244385,614160000,6.6854512541148265,6.648264860168114,0.03718639394671275,0.12916693951743705,36.10009919600893,7.738974237301349,5.994791269443036
2020-03-10 00:00:00-04:00,6.503639221191406,580648000,6.657480172126608,6.637551849873543,0.0199283222530644,0.10731921606456252,35.223912168662494,7.740357732788134,5.989091253265332
2020-03-11 00:00:00-04:00,6.13969612121582,499964000,6.577821087371102,6.600673647750749,-0.022852560379647002,0.08128486077572061,33.62214617605605,7.769054573132169,5.907435018466342
2020-03-12 00:00:00-04:00,5.3883957862854,816540000,6.394832579511763,6.510875287642205,-0.1160427081304416,0.04181934699448817,31.073097072683893,7.903232277815836,5.633591424042684
2020-03-13 00:00:00-04:00,5.999450206756592,634836000,6.334004522164814,6.472991948317344,-0.13898742615253035,0.005657992365084471,42.267584265303846,7.9172205565665195,5.54542421119471
2020-03-16 00:00:00-04:00,4.892426013946533,726972000,6.112223213208155,6.355912990215803,-0.24368977700764738,-0.0442115615094619,36.46420839398783,8.033791257653313,5.1966456873082345
2020-03-17 00:00:00-04:00,5.412308216094971,833632000,6.0045439828830505,6.286016340280926,-0.2814723573978757,-0.09166372068714466,40.23715548572212,7.983600410336302,5.049737707263186
2020-03-18 00:00:00-04:00,5.052352428436279,874268000,5.858052974506624,6.194633828292433,-0.3365808537858097,-0.14064714730687766,40.306117123825466,7.845925340379871,4.909182586942517
2020-03-19 00:00:00-04:00,5.30519437789917,765512000,5.772997805797784,6.128749424559599,-0.3557516187618148,-0.1836680415978651,38.55436073174295,7.665158898020966,4.851940434788482
2020-03-20 00:00:00-04:00,5.125339031219482,804636000,5.673357994324199,6.054422728756627,-0.38106473443242805,-0.2231473801647777,35.88093565632492,7.548935986107988,4.74859137480815
2020-03-23 00:00:00-04:00,5.2982177734375,643876000,5.615644114187784,5.998407546881136,-0.382763432693352,-0.2550705906704926,39.217662290179916,7.487251141505482,4.659750220341442
2020-03-24 00:00:00-04:00,6.207203388214111,1101644000,5.706653233268757,6.013873905498394,-0.30722067222963645,-0.26550060698232136,43.32312600179518,7.457198251443958,4.658133493703747
2020-03-25 00:00:00-04:00,6.118523120880127,793432000,5.770017831362814,6.021625699230374,-0.25160786786755995,-0.2627220591593691,44.614846434055785,7.4012372583629045,4.659615221571787
2020-03-26 00:00:00-04:00,6.407983303070068,696108000,5.868166365471622,6.050244780996278,-0.1820784155246553,-0.24659333043242634,48.31598637993026,7.412629987653258,4.659781024996278
2020-03-27 00:00:00-04:00,6.295636177062988,638828000,5.933930951870294,6.068421921445664,-0.13449096957536977,-0.22417285826101505,51.4865986858464,7.358526661720825,4.670689532432007
2020-03-30 00:00:00-04:00,6.615985870361328,602252000,6.038862477791992,6.108982213957935,-0.07011973616594336,-0.1933622338420007,50.93024387039063,7.313213492918388,4.688999794435128
2020-03-31 00:00:00-04:00,6.5664143562316895,949960000,6.120024305244253,6.142866076348583,-0.022841771104330277,-0.15925814129446664,53.727325881622136,7.304901758338246,4.691607126091687
2020-04-01 00:00:00-04:00,6.055000305175781,656912000,6.110020612926027,6.136357500706153,-0.02633688778012644,-0.1326738905915986,56.07738805658053,7.1495958369407875,4.743683858570077
2020-04-02 00:00:00-04:00,6.3638916015625,675764000,6.149077688100869,6.153211878547364,-0.004134190446495545,-0.10696595056257799,53.5163227724352,7.07577284237896,4.773116317777291
2020-04-03 00:00:00-04:00,6.075926303863525,663212000,6.137823628987431,6.147487021163377,-0.009663392175945695,-0.08750543888525153,63.56267295006361,7.0028732110671585,4.790889043647808
2020-04-06 00:00:00-04:00,6.685985088348389,727884000,6.222156161196809,6.187375766880785,0.034780394316023866,-0.06304827224499646,64.3005137296162,7.08346754896147,4.767489320163896
2020-04-07 00:00:00-04:00,6.452573299407959,784520000,6.257604951690832,6.207020028549464,0.05058492314136753,-0.040321633167723664,66.18112070702239,7.075760358633531,4.7700899183134915
2020-04-08 00:00:00-04:00,6.649864673614502,542444000,6.31795260121755,6.239823335591319,0.07812926562623179,-0.016631453408932573,65.74127351692043,7.143275620768521,4.753591511418368
2020-04-09 00:00:00-04:00,6.550220966339111,525564000,6.353686195851637,6.262815752683748,0.09087044316788884,0.004868925906431709,66.99951234819477,7.199693068143322,4.8133565820489395
2020-04-13 00:00:00-04:00,6.722104072570801,398408000,6.410365869193047,6.296837109712419,0.11352875948062824,0.026600892621271015,66.99167062138599,7.2779483936342775,4.807366643139405
2020-04-14 00:00:00-04:00,7.073342323303223,530948000,6.5123622467484585,6.354356014422849,0.15800623232560973,0.05288196056213876,61.92304112394843,7.343755143183368,4.959651524525982
2020-04-15 00:00:00-04:00,6.995871067047119,366148000,6.586748219102098,6.401875647950573,0.18487257115152556,0.07928008268001613,62.114727549460866,7.426506937739411,5.035256015065155
2020-04-16 00:00:00-04:00,7.341130256652832,745620000,6.7028069941099035,6.471450063409999,0.2313569306999046,0.10969545228399383,62.689673874348465,7.503542017161356,5.187098718464865
2020-04-17 00:00:00-04:00,7.281843662261963,539120000,6.79188955844099,6.531479218880515,0.2604103395604751,0.1398384297392901,63.60760705438827,7.565418496999322,5.322887167063178
2020-04-20 00:00:00-04:00,7.150564670562744,449388000,6.84707034492126,6.577337400486606,0.26973294443465434,0.16581733267836296,57.78210929728731,7.521609217903106,5.569219010093721
2020-04-21 00:00:00-04:00,6.713635444641113,735160000,6.826541898724314,6.587433551905458,0.23910834681885618,0.18047553550646162,51.925957689002985,7.397435618333756,5.834934376783431
2020-04-22 00:00:00-04:00,7.128146171569824,483356000,6.872942556085162,6.627486338547263,0.2454562175378987,0.19347167191274905,64.40418005714693,7.450515552976984,5.873948720475774
2020-04-23 00:00:00-04:00,7.074836730957031,424160000,6.904003198373142,6.660623404651691,0.24337979372145124,0.2034532962744895,60.24553101448734,7.475141868114995,5.944953766345454
2020-04-24 00:00:00-04:00,7.21383810043335,352328000,6.951670106382405,6.701602271005888,0.2500678353765169,0.21277620409489498,67.13426447941539,7.533128272871476,5.9675528413253005
2020-04-27 00:00:00-04:00,7.400418281555176,479388000,7.020708287178216,6.753366419935465,0.26734186724275144,0.22368933672446628,62.33016423430649,7.608916347003135,6.002242977642861
2020-04-28 00:00:00-04:00,7.257929801940918,442904000,7.057203904834016,6.790741485269202,0.26646241956481376,0.2322439532925358,64.34973574202346,7.660186744278312,6.015166973525642
