Date,Real Price,Predicted Price
2024-09-23 04:00:00,116.25199127197266,81.6948912580344
2024-09-24 04:00:00,120.8616714477539,82.28677230091253
2024-09-25 04:00:00,123.50149536132812,82.49880937221067
2024-09-26 04:00:00,124.03145599365234,83.02567532474743
2024-09-27 04:00:00,121.39163970947266,83.23501773681019
2024-09-30 04:00:00,121.43163299560547,83.58770057310369
2024-10-01 04:00:00,116.99193572998047,83.4360702099514
2024-10-02 04:00:00,118.84181213378906,83.26755960885012
2024-10-03 04:00:00,122.84153747558594,82.70822043801192
2024-10-04 04:00:00,124.91139221191406,82.83018380442317
2024-10-07 04:00:00,127.7112045288086,83.14032706801046
2024-10-08 04:00:00,132.88084411621094,83.95547006842835
2024-10-09 04:00:00,132.64085388183594,85.04471311973109
2024-10-10 04:00:00,134.8007049560547,85.70636352434039
2024-10-11 04:00:00,134.79071044921875,86.69147601780227
2024-10-14 04:00:00,138.0605010986328,87.26665703879493
2024-10-15 04:00:00,131.5909423828125,88.20685282385571
2024-10-16 04:00:00,135.7106475830078,88.77929627702645
2024-10-17 04:00:00,136.92056274414062,89.82425766700902
2024-10-18 04:00:00,137.99049377441406,90.42902844928693
2024-10-21 04:00:00,143.70010375976562,91.41198693170398
2024-10-22 04:00:00,143.58010864257812,92.38038223984577
2024-10-23 04:00:00,139.55038452148438,93.44498718075118
2024-10-24 04:00:00,140.40032958984375,93.88952871913207
2024-10-25 04:00:00,141.53024291992188,94.17082024912278
2024-10-28 04:00:00,140.51031494140625,94.08487435026206
2024-10-29 04:00:00,141.24026489257812,93.91139493483823
2024-10-30 04:00:00,139.3303985595703,93.64385131597831
2024-10-31 04:00:00,132.7508544921875,93.47820700845861
2024-11-01 04:00:00,135.3906707763672,92.89255629234762
2024-11-04 05:00:00,136.04063415527344,92.35185661150697
2024-11-05 05:00:00,139.90036010742188,91.91477258546857
2024-11-06 05:00:00,145.59996032714844,91.56493029760472
2024-11-07 05:00:00,148.8697509765625,91.35961271096039
2024-11-08 05:00:00,147.6198272705078,91.34767554218203
2024-11-11 05:00:00,145.24998474121094,91.2151137548928
2024-11-12 05:00:00,148.27976989746094,90.95749918296067
2024-11-13 05:00:00,146.25991821289062,90.94076483420596
2024-11-14 05:00:00,146.7498779296875,90.95221284509765
2024-11-15 05:00:00,141.97021484375,91.12159878136455
2024-11-18 05:00:00,140.1403350830078,91.25440085673847
2024-11-19 05:00:00,146.99986267089844,91.43768059333044
2024-11-20 05:00:00,145.87994384765625,91.98032832400048
2024-11-21 05:00:00,146.65989685058594,92.6627035759137
2024-11-22 05:00:00,141.94021606445312,93.51762283606394
2024-11-25 05:00:00,136.01063537597656,94.21367734536946
2024-11-26 05:00:00,136.9105682373047,94.54093255327311
2024-11-27 05:00:00,135.33067321777344,94.40170277163392
2024-11-29 05:00:00,138.240478515625,94.26775074614045
2024-12-02 05:00:00,138.62045288085938,94.25931491802461
2024-12-03 05:00:00,140.25033569335938,94.28468247439329
2024-12-04 05:00:00,145.1300048828125,94.56532179386843
2024-12-05 05:00:00,145.05999755859375,94.83983376718416
2024-12-06 05:00:00,142.44000244140625,95.10177352464058
2024-12-09 05:00:00,138.80999755859375,95.25917080182526
2024-12-10 05:00:00,135.07000732421875,95.41014895446199
2024-12-11 05:00:00,139.30999755859375,95.25167038089623
2024-12-12 05:00:00,137.33999633789062,94.8784171682104
2024-12-13 05:00:00,134.25,94.5385468358609
2024-12-16 05:00:00,132.0,94.14218305845895
2024-12-17 05:00:00,130.38999938964844,94.01398078356326
2024-12-18 05:00:00,128.91000366210938,93.73583016210804
2024-12-19 05:00:00,130.67999267578125,93.36295454498386
2024-12-20 05:00:00,134.6999969482422,93.14415508044536
