Date,Close,Volume,Vix Price,Pct Change
2021-09-08,72.9966812133789,4864600,17.959999084472656,0.16270462786942552
2021-09-09,73.25929260253906,5504600,18.799999237060547,0.359757984602771
2021-09-10,73.08142852783203,3711400,20.950000762939453,-0.2427870491079065
2021-09-13,73.19149017333984,4047300,19.3700008392334,0.15060138769167342
2021-09-14,73.36941528320312,4758300,19.459999084472656,0.24309535089652723
2021-09-15,73.30166625976562,6204400,18.18000030517578,-0.092339598422575
2021-09-16,73.16613006591797,4604000,18.690000534057617,-0.1849019275596664
2021-09-17,73.07292938232422,6217800,20.809999465942383,-0.12738227853487105
2021-09-20,73.2762451171875,6195100,25.709999084472656,0.2782367377110573
2021-09-21,73.25929260253906,6962300,24.360000610351562,-0.023135075523217363
2021-09-22,73.33552551269531,6006200,20.8700008392334,0.1040590312137546
2021-09-23,72.94586944580078,5222300,18.6299991607666,-0.5313332987940123
2021-09-24,72.79336547851562,4170600,17.75,-0.20906456862299638
2021-09-27,72.70867156982422,4858500,18.760000228881836,-0.11634838990429719
2021-09-28,72.39520263671875,6253700,23.25,-0.43113005139205907
2021-09-29,72.40370178222656,5123500,22.559999465942383,0.011739929164167329
2021-09-30,72.38676452636719,5877700,23.139999389648438,-0.023392803741328905
2021-10-01,72.63280487060547,6029900,21.100000381469727,0.339896866296141
2021-10-04,72.5818862915039,7280000,22.959999084472656,-0.07010410680445833
2021-10-05,72.40372467041016,4395400,21.299999237060547,-0.24546292497582556
2021-10-06,72.43763732910156,7177800,21.0,0.04683827917111305
2021-10-07,72.23404693603516,5363500,19.540000915527344,-0.28105609262412123
2021-10-08,72.05586242675781,4547100,18.770000457763672,-0.24667662526942635
2021-10-11,71.9455795288086,3286600,20.0,-0.1530519436379163
2021-10-12,72.20860290527344,5529600,19.850000381469727,0.36558656999841066
2021-10-13,72.40372467041016,5018100,18.639999389648438,0.27021955457673386
2021-10-14,72.53096771240234,4336400,16.860000610351562,0.1757410168764295
2021-10-15,72.35282897949219,5801200,16.299999237060547,-0.2456036897460212
2021-10-18,72.31038665771484,5863600,16.309999465942383,-0.05866021049345527
2021-10-19,72.10676574707031,3865900,15.699999809265137,-0.2815928942661916
2021-10-20,72.02189636230469,5332400,15.489999771118164,-0.11769961374127336
2021-10-21,71.92012023925781,6073300,15.010000228881836,-0.14131275096519458
2021-10-22,72.07286071777344,6076100,15.430000305175781,0.21237517124206295
2021-10-25,72.10676574707031,4652500,15.239999771118164,0.047042713386447055
2021-10-26,72.2509994506836,5752800,15.979999542236328,0.20002797534868222
2021-10-27,72.51400756835938,7618400,16.979999542236328,0.3640200407958316
2021-10-28,72.42070007324219,6225800,16.530000686645508,-0.1286751322208013
2021-10-29,72.43763732910156,8975200,16.260000228881836,0.023387313077960492
2021-11-01,72.381591796875,5201400,16.40999984741211,-0.0773707347355046
2021-11-02,72.51754760742188,4199400,16.030000686645508,0.18783202630914264
2021-11-03,72.39009094238281,5058700,15.100000381469727,-0.17575975642344366
2021-11-04,72.72145080566406,5564100,15.4399995803833,0.45774201823420846
2021-11-05,72.94237518310547,4595900,16.479999542236328,0.3037953382307945
2021-11-08,72.78093719482422,6517200,17.219999313354492,-0.22132263704875976
2021-11-09,72.98487854003906,6027800,17.780000686645508,0.28021258460704246
2021-11-10,72.4920654296875,6206400,18.729999542236328,-0.6752263211361131
2021-11-11,72.37310028076172,3847100,17.65999984741211,-0.16410782093272402
2021-11-12,72.381591796875,4890900,16.290000915527344,0.011732972720990276
2021-11-15,72.08417510986328,6239500,16.489999771118164,-0.41090100345728686
2021-11-16,72.03318786621094,5580700,16.3700008392334,-0.07073292241276397
2021-11-17,72.18614959716797,6589200,17.110000610351562,0.2123489678689916
2021-11-18,72.27111053466797,5320700,17.59000015258789,0.11769700693848861
2021-11-19,72.42408752441406,5498200,17.90999984741211,0.21167101019252677
2021-11-22,72.0671615600586,7497100,19.170000076293945,-0.49282769939649196
2021-11-23,71.77825164794922,5779500,19.3799991607666,-0.4008898170196562
2021-11-24,71.94819641113281,4757400,18.579999923706055,0.23676358685513765
2021-11-26,72.45803833007812,4402500,28.6200008392334,0.7086236269661761
2021-11-29,72.4495620727539,6133000,22.959999084472656,-0.011698160093165377
2021-11-30,72.58551788330078,11234800,27.190000534057617,0.18765580723640873
2021-12-01,72.63233947753906,7737300,31.1200008392334,0.06450542147202754
2021-12-02,72.6408462524414,8831600,27.950000762939453,0.011712103676586594
