Date,Close,Volume,EMA_20,EMA_50
2020-09-09 00:00:00-04:00,12.67906665802002,736200000,12.465507116268912,11.415379967681464
2020-09-10 00:00:00-04:00,12.27695369720459,698684000,12.447549647786595,11.449167172760802
2020-09-11 00:00:00-04:00,12.130121231079102,636928000,12.417318370004928,11.475871253479168
2020-09-14 00:00:00-04:00,12.835870742797852,1201744000,12.45718050074711,11.529204566785783
2020-09-15 00:00:00-04:00,12.954286575317383,727556000,12.504523936420469,11.585090135747807
2020-09-16 00:00:00-04:00,12.479130744934082,556384000,12.502105537231289,11.620150551794328
2020-09-17 00:00:00-04:00,12.428277015686035,792512000,12.495074249465075,11.651841785672435
2020-09-18 00:00:00-04:00,12.154803276062012,698460000,12.462667490093354,11.671565765687713
2020-09-21 00:00:00-04:00,12.481874465942383,721044000,12.4644967258885,11.703342577462406
2020-09-22 00:00:00-04:00,12.602032661437988,646452000,12.477595386417022,11.738585325853606
2020-09-23 00:00:00-04:00,12.089486122131348,647012000,12.440632599342196,11.75234614139391
2020-09-24 00:00:00-04:00,12.313101768493652,731240000,12.428486805928049,11.774336558142918
2020-09-25 00:00:00-04:00,12.83736515045166,588016000,12.467427600644584,11.816023953919732
2020-09-28 00:00:00-04:00,12.998160362243652,573808000,12.517973577939733,11.862382244442239
2020-09-29 00:00:00-04:00,13.188371658325195,621460000,12.58182101416692,11.914381829300394
2020-09-30 00:00:00-04:00,13.492259979248047,689184000,12.668529487031789,11.976259403808145
2020-10-01 00:00:00-04:00,13.57602310180664,525004000,12.75495745034368,12.038995235102204
2020-10-02 00:00:00-04:00,13.025334358215332,552496000,12.780707632045742,12.077675200714484
2020-10-05 00:00:00-04:00,13.603944778442383,479820000,12.859111169797803,12.13752890964499
2020-10-06 00:00:00-04:00,13.697677612304688,784420000,12.938974640512745,12.198711211710076
2020-10-07 00:00:00-04:00,13.924532890319824,418084000,13.032837330970562,12.266390493224185
2020-10-08 00:00:00-04:00,13.799640655517578,378900000,13.105866219022658,12.326517950569023
2020-10-09 00:00:00-04:00,13.723855018615723,346892000,13.164722295174379,12.381315482649287
2020-10-12 00:00:00-04:00,14.185794830322266,434744000,13.261967298521796,12.452079378636462
2020-10-13 00:00:00-04:00,14.207982063293457,344604000,13.352063942785763,12.52093830744654
2020-10-14 00:00:00-04:00,14.055415153503418,276100000,13.419049772377921,12.581113870037006
2020-10-15 00:00:00-04:00,13.930521011352539,267224000,13.467761318946932,12.63403179714742
2020-10-16 00:00:00-04:00,13.772465705871582,242392000,13.496780784368328,12.678676264156211
2020-10-19 00:00:00-04:00,13.459602355957031,298068000,13.49323998166249,12.709300816775851
2020-10-20 00:00:00-04:00,13.606934547424316,229212000,13.50406803554457,12.74450213954638
2020-10-21 00:00:00-04:00,13.486528396606445,219596000,13.50239759374094,12.773601208450698
2020-10-22 00:00:00-04:00,13.323241233825684,290480000,13.485335083272819,12.795155719249717
2020-10-23 00:00:00-04:00,13.551840782165527,233484000,13.491668959357838,12.824829643285632
2020-10-26 00:00:00-04:00,13.104110717773438,336896000,13.454758650635513,12.835781842285154
2020-10-27 00:00:00-04:00,13.35888957977295,250520000,13.445628262934317,12.856295871206244
2020-10-28 00:00:00-04:00,12.591312408447266,376520000,13.364264848221264,12.845904362862756
2020-10-29 00:00:00-04:00,12.987192153930664,320080000,13.32835316305073,12.851445060551693
2020-10-30 00:00:00-04:00,12.498576164245605,416820000,13.249326782212147,12.83760706461812
2020-11-02 00:00:00-05:00,12.545194625854492,299652000,13.182266576844752,12.826139910156803
2020-11-03 00:00:00-05:00,12.982707023620605,272900000,13.16326090510912,12.832279796959305
2020-11-04 00:00:00-05:00,13.755265235900879,410228000,13.21964226994643,12.86847530436878
2020-11-05 00:00:00-05:00,14.119980812072754,319028000,13.305388797767984,12.917553951729719
2020-11-06 00:00:00-05:00,14.520845413208008,383348000,13.421146570667034,12.980428126689652
2020-11-09 00:00:00-05:00,13.592227935791016,582976000,13.437440034012175,13.004420276066178
2020-11-10 00:00:00-05:00,12.733911514282227,644068000,13.370437317847419,12.993812089329552
2020-11-11 00:00:00-05:00,13.380078315734863,404744000,13.371355508122413,13.008959784482702
2020-11-12 00:00:00-05:00,13.418720245361328,365812000,13.3758664354785,13.025028822164217
2020-11-13 00:00:00-05:00,13.259421348571777,346312000,13.364776427201669,13.034220685944906
2020-11-16 00:00:00-05:00,13.47705364227295,413776000,13.375469495303696,13.05158668423228
2020-11-17 00:00:00-05:00,13.384315490722656,312028000,13.376311971057882,13.064634872722099
2020-11-18 00:00:00-05:00,13.390796661376953,510924000,13.377691465373985,13.07742553110072
2020-11-19 00:00:00-05:00,13.402265548706055,565936000,13.380031854262754,13.090164355320537
2020-11-20 00:00:00-05:00,13.050763130187988,341088000,13.348672928160395,13.088619209236908
2020-11-23 00:00:00-05:00,13.102865219116211,361356000,13.325262670156187,13.089177876290998
2020-11-24 00:00:00-05:00,12.921128273010254,346500000,13.286773679951812,13.082587695770185
2020-11-25 00:00:00-05:00,13.197347640991211,259916000,13.278256914336517,13.087088085778852
2020-11-27 00:00:00-05:00,13.223773002624512,167276000,13.273067970363945,13.09244827859633
2020-11-30 00:00:00-05:00,13.363624572753906,286952000,13.281692408686798,13.103082643073098
2020-12-01 00:00:00-05:00,13.35215950012207,296948000,13.288403560252062,13.11285036295737
2020-12-02 00:00:00-05:00,13.506221771240234,283360000,13.309148151774746,13.128276692693953
2020-12-03 00:00:00-05:00,13.362086296081543,199520000,13.314189879803966,13.137445696748369
2020-12-04 00:00:00-05:00,13.523927688598633,202244000,13.334164909212982,13.152601853291516
2020-12-07 00:00:00-05:00,13.572300910949707,223244000,13.356844528426002,13.169060639866348
2020-12-08 00:00:00-05:00,13.316204071044922,271920000,13.352974008675423,13.174830970500803
2020-12-09 00:00:00-05:00,12.898015975952148,401300000,13.309644672225588,13.163975480518504
2020-12-10 00:00:00-05:00,12.939411163330078,207764000,13.274384338045063,13.155169036707193
2020-12-11 00:00:00-05:00,12.980306625366211,209264000,13.246376936837553,13.14831168724284
2020-12-14 00:00:00-05:00,13.275055885314941,270156000,13.24910826526397,13.153282047951551
2020-12-15 00:00:00-05:00,13.326678276062012,193016000,13.256495885339975,13.160081900034315
2020-12-16 00:00:00-05:00,13.208977699279785,223116000,13.251970343810433,13.161999382357667
2020-12-17 00:00:00-05:00,13.307473182678223,231384000,13.257256328464507,13.167704237272199
2020-12-18 00:00:00-05:00,13.238401412963867,342064000,13.255460622226352,13.170476675534617
2020-12-21 00:00:00-05:00,13.298497200012207,302332000,13.259559343920243,13.17549708825923
2020-12-22 00:00:00-05:00,13.244635581970215,185580000,13.258138033258335,13.178208401738091
2020-12-23 00:00:00-05:00,12.976316452026367,179144000,13.231297882664814,13.170291070376848
2020-12-24 00:00:00-05:00,12.960854530334473,97884000,13.205541372919066,13.162077872728128
2020-12-28 00:00:00-05:00,12.867341995239258,212564000,13.173331908378133,13.150519603022682
2020-12-29 00:00:00-05:00,12.910483360290527,170372000,13.14829871332217,13.141106417033185
2020-12-30 00:00:00-05:00,13.112469673156738,225396000,13.144886423782605,13.139983407469403
2020-12-31 00:00:00-05:00,13.021952629089355,192424000,13.133178443335629,13.135354749493715
2021-01-04 00:00:00-05:00,13.080302238464355,560640000,13.12814261430027,13.133195827492564
2021-01-05 00:00:00-05:00,13.370813369750977,322760000,13.151254114819384,13.14251416248309
2021-01-06 00:00:00-05:00,12.582565307617188,580424000,13.097093276038223,13.120555383860898
2021-01-07 00:00:00-05:00,13.310218811035156,461480000,13.117390946037931,13.127993165318713
2021-01-08 00:00:00-05:00,13.243138313293457,292528000,13.129366885776552,13.132508661317724
2021-01-11 00:00:00-05:00,13.587017059326172,518344000,13.172952616590802,13.150332520063154
2021-01-12 00:00:00-05:00,13.450611114501953,291476000,13.199396283058531,13.162108151217618
2021-01-13 00:00:00-05:00,13.497493743896484,210028000,13.22778651742405,13.175260527401104
2021-01-14 00:00:00-05:00,13.166831970214844,283120000,13.221981322451745,13.17492999574674
2021-01-15 00:00:00-05:00,12.826943397521973,277780000,13.184358662934624,13.161283462483025
2021-01-19 00:00:00-05:00,12.992276191711426,226188000,13.1660650942467,13.154655726374335
2021-01-20 00:00:00-05:00,13.331912994384766,258572000,13.181860132355087,13.16160699178651
2021-01-21 00:00:00-05:00,13.832393646240234,337780000,13.243815705106053,13.187912350784694
2021-01-22 00:00:00-05:00,13.677786827087402,246820000,13.285146288151896,13.207123114561272
2021-01-25 00:00:00-05:00,13.618685722351074,251112000,13.316911948551818,13.223262824670677
2021-01-26 00:00:00-05:00,13.401239395141602,163980000,13.324943133941321,13.230242298022478
2021-01-27 00:00:00-05:00,12.885048866271973,371272000,13.283048441782336,13.21670530069893
2021-01-28 00:00:00-05:00,13.017959594726562,228316000,13.257801884919882,13.208911351445112
2021-01-29 00:00:00-05:00,12.956865310668945,271552000,13.229141258800745,13.199027192983301
2021-02-01 00:00:00-05:00,13.203489303588867,217204000,13.226698215447232,13.199202177712932
2021-02-02 00:00:00-05:00,13.522431373596191,220440000,13.254863278128086,13.211877832453453
2021-02-03 00:00:00-05:00,13.496246337890625,245408000,13.277852140962613,13.22302953854903
2021-02-04 00:00:00-05:00,13.629660606384277,201340000,13.31135770909801,13.238975854934726
2021-02-05 00:00:00-05:00,13.556591033935547,169152000,13.334713263844442,13.251431352150444
2021-02-08 00:00:00-05:00,14.402198791503906,434624000,13.436378552192963,13.29655948702705
2021-02-09 00:00:00-05:00,14.227142333984375,287560000,13.51168938855405,13.333052932005769
2021-02-10 00:00:00-05:00,14.726876258850098,485352000,13.627421471439387,13.38771267031339
2021-02-11 00:00:00-05:00,15.212142944335938,450828000,13.778347326000963,13.459258955569176
2021-02-12 00:00:00-05:00,14.92337417602539,374756000,13.887397502193766,13.516675238724321
2021-02-16 00:00:00-05:00,15.2914400100708,321960000,14.021115836277293,13.586273857208498
2021-02-17 00:00:00-05:00,14.868264198303223,274756000,14.101796632660715,13.636547988231822
2021-02-18 00:00:00-05:00,14.791460037231445,233868000,14.167478861667451,13.681838656820043
2021-02-19 00:00:00-05:00,14.888713836669922,271724000,14.236167906905782,13.72916709524553
2021-02-22 00:00:00-05:00,14.319406509399414,325884000,14.244095392857556,13.752313738937838
2021-02-23 00:00:00-05:00,14.106199264526367,391780000,14.230962428254585,13.766191602686408
2021-02-24 00:00:00-05:00,14.462295532226562,448320000,14.252994152442392,13.793489796001708
2021-02-25 00:00:00-05:00,13.273812294006348,824436000,14.159738737353246,13.773110286119538
2021-02-26 00:00:00-05:00,13.679780960083008,500932000,14.114028472851318,13.769450312549479
2021-03-01 00:00:00-05:00,13.806707382202148,353184000,14.084759797551397,13.770911374104486
2021-03-02 00:00:00-05:00,13.37231159210205,264116000,14.016907587508603,13.755280010104391
2021-03-03 00:00:00-05:00,12.772334098815918,377592000,13.898376779061682,13.71673311162249
2021-03-04 00:00:00-05:00,12.338932991027832,573344000,13.749858323058458,13.66270173434427
2021-03-05 00:00:00-05:00,12.429954528808594,542840000,13.624153199796567,13.614358706676203
2021-03-08 00:00:00-05:00,11.563899993896484,543112000,13.427938608758463,13.533948561076999
2021-03-09 00:00:00-05:00,12.492865562438965,521824000,13.33888403291851,13.493121776816684
2021-03-10 00:00:00-05:00,12.440979957580566,384376000,13.253369359076801,13.45186131331723
2021-03-11 00:00:00-05:00,12.965080261230469,299916000,13.225913254520007,13.432771860294219
2021-03-12 00:00:00-05:00,12.827881813049316,243964000,13.188005498189465,13.40905068197089
2021-03-15 00:00:00-04:00,13.162395477294922,221988000,13.185566448580461,13.399377928846341
2021-03-16 00:00:00-04:00,13.262178421020508,272128000,13.192862826908085,13.393997555990428
