Date,Real Price,Predicted Price
2024-03-20 04:00:00,90.35062408447266,80.4751548398296
2024-03-21 04:00:00,91.41336822509766,81.20916628236677
2024-03-22 04:00:00,94.26669311523438,82.04741126300729
2024-03-25 04:00:00,94.97952270507812,83.54045843567502
2024-03-26 04:00:00,92.53910064697266,84.59332358381323
2024-03-27 04:00:00,90.22865295410156,84.2254940176856
2024-03-28 04:00:00,90.33462524414062,83.13708339656665
2024-04-01 04:00:00,90.34162139892578,82.59827169531872
2024-04-02 04:00:00,89.43083953857422,82.42854249092153
2024-04-03 04:00:00,88.94295501708984,82.1151210123598
2024-04-04 04:00:00,85.88467407226562,81.82853456373789
2024-04-05 04:00:00,87.9871826171875,80.6470294735472
2024-04-08 04:00:00,87.11238861083984,80.81077722099906
2024-04-09 04:00:00,85.33380126953125,80.76532844627525
2024-04-10 04:00:00,87.0184097290039,80.1723060369589
2024-04-11 04:00:00,90.59456634521484,80.49486704442563
2024-04-12 04:00:00,88.1651382446289,82.07858864189166
2024-04-15 04:00:00,85.98065185546875,82.11032383239933
2024-04-16 04:00:00,87.39432525634766,81.22473351751574
2024-04-17 04:00:00,84.01512145996094,81.18947982292258
2024-04-18 04:00:00,84.65097045898438,80.02548143598653
2024-04-19 04:00:00,76.18197631835938,79.59426730601638
2024-04-22 04:00:00,79.49919128417969,76.36395874113734
2024-04-23 04:00:00,82.40350341796875,75.66587465799995
2024-04-24 04:00:00,79.65814971923828,76.69691220823219
2024-04-25 04:00:00,82.61246490478516,76.47042781659258
2024-04-26 04:00:00,87.71424865722656,77.35430178801982
2024-04-29 04:00:00,87.73623657226562,79.78019879264139
2024-04-30 04:00:00,86.38156127929688,81.09520965858326
2024-05-01 04:00:00,83.02135467529297,81.09131355893737
2024-05-02 04:00:00,85.79669952392578,79.66699735997867
2024-05-03 04:00:00,88.76799774169922,79.75626438314276
2024-05-06 04:00:00,92.11820220947266,80.95830552278852
2024-05-07 04:00:00,90.53257751464844,82.80720218425864
2024-05-08 04:00:00,90.39060974121094,83.08144812342948
2024-05-09 04:00:00,88.72601318359375,82.94699835877731
2024-05-10 04:00:00,89.85673522949219,82.15881053504086
2024-05-13 04:00:00,90.37762451171875,82.09079184386621
2024-05-14 04:00:00,91.33439636230469,82.28890078731393
2024-05-15 04:00:00,94.60760498046875,82.76245711035193
2024-05-16 04:00:00,94.33667755126953,84.18667032870326
2024-05-17 04:00:00,92.45712280273438,84.83059090321728
2024-05-20 04:00:00,94.75758361816406,84.41283290594481
2024-05-21 04:00:00,95.36344146728516,84.94109767665356
2024-05-22 04:00:00,94.92753601074219,85.47542113976317
2024-05-23 04:00:00,103.77445220947266,85.59937546417984
2024-05-24 04:00:00,106.44380950927734,88.72794347982585
2024-05-28 04:00:00,113.87405395507812,91.18485481070343
2024-05-29 04:00:00,114.79783630371094,94.64756915214645
2024-05-30 04:00:00,110.47386169433594,96.25951601775193
2024-05-31 04:00:00,109.60707092285156,95.33236444607314
2024-06-03 04:00:00,114.97279357910156,94.42888983237452
2024-06-04 04:00:00,116.40945434570312,95.69725906489043
2024-06-05 04:00:00,122.4110336303711,96.76578584706772
2024-06-06 04:00:00,120.9693832397461,99.10347137975083
2024-06-07 04:00:00,120.85940551757812,99.5501411825453
2024-06-10 04:00:00,121.76119232177734,99.64876227754644
2024-06-11 04:00:00,120.8913345336914,99.94323532435021
2024-06-12 04:00:00,125.18065643310547,99.85576188009799
2024-06-13 04:00:00,129.58999633789062,101.22694866736578
2024-06-14 04:00:00,131.85963439941406,103.18122023533772
2024-06-17 04:00:00,130.95977783203125,104.64196582415718
2024-06-18 04:00:00,135.55906677246094,104.92125781308965
2024-06-20 04:00:00,130.75979614257812,106.34806271006005
2024-06-21 04:00:00,126.55045318603516,105.48750526448714
2024-06-24 04:00:00,118.09175872802734,104.02375607461909
2024-06-25 04:00:00,126.07052612304688,100.9944270376185
2024-06-26 04:00:00,126.38047790527344,102.37915577475678
2024-06-27 04:00:00,123.9708480834961,103.28238151865423
2024-06-28 04:00:00,123.52091979980469,103.12417756056635
2024-07-01 04:00:00,124.28080749511719,103.035451185591
2024-07-02 04:00:00,122.65105438232422,103.36316122342674
2024-07-03 04:00:00,128.26019287109375,103.15027456281996
2024-07-05 04:00:00,125.8105697631836,104.84697446829938
2024-07-08 04:00:00,128.18019104003906,104.80733551617527
2024-07-09 04:00:00,131.35972595214844,105.52440664879839
2024-07-10 04:00:00,134.88917541503906,106.64317080394267
2024-07-11 04:00:00,127.38032531738281,107.99080077727223
2024-07-12 04:00:00,129.2200469970703,106.26306938210223
2024-07-15 04:00:00,128.420166015625,106.12702341803566
2024-07-16 04:00:00,126.34048461914062,105.78306818938569
2024-07-17 04:00:00,117.97177124023438,105.11323941039825
2024-07-18 04:00:00,121.07129669189453,102.41583403441871
2024-07-19 04:00:00,117.91178894042969,102.3837384117852
2024-07-22 04:00:00,123.52091979980469,101.57539213415407
2024-07-23 04:00:00,122.5710678100586,103.16823609709053
2024-07-24 04:00:00,114.23235321044922,103.59721039885017
2024-07-25 04:00:00,112.26265716552734,101.32871925260929
2024-07-26 04:00:00,113.04254150390625,99.85776142022462
2024-07-29 04:00:00,111.57276153564453,99.61016171321342
2024-07-30 04:00:00,103.71398162841797,99.21934172648815
2024-07-31 04:00:00,117.00192260742188,96.62717394953393
2024-08-01 04:00:00,109.1931381225586,99.80589352097411
2024-08-02 04:00:00,107.25342559814453,98.73833647284965
2024-08-05 04:00:00,100.43448638916016,97.65485175745039
2024-08-06 04:00:00,104.23389434814453,94.85295539184904
2024-08-07 04:00:00,98.89472961425781,94.86385417279678
2024-08-08 04:00:00,104.95378875732422,93.19541386232595
2024-08-09 04:00:00,104.73382568359375,94.48473106672645
2024-08-12 04:00:00,109.00315856933594,95.01132240256527
2024-08-13 04:00:00,116.12206268310547,96.5857156733461
2024-08-14 04:00:00,118.061767578125,99.41164942905345
2024-08-15 04:00:00,122.84102630615234,100.97393389674983
